20123;OREXIGEN THERAPEUTICS IRELAND LIMITED;2nd Floor, Palmerston House Fenian Street;2;Dublin
20232;REDDY PHARMA IBERIA S.A.;Avenida de Aragon 330.Parque Empresarial Las Mercedes Edificio 5 planta 3a;28022;MADRID
20254;HRA PHARMA IBERIA S.L.;Paseo de la Castellana, nº 143;28046;Madrid
20266;SEQIRUS GMBH;Emil-von-Behring-Strasse 76;35041;Marburg
20287;NUTRICION MEDICA S.L.;C/ AREQUIPA, 1;28043;MADRID
27632;ASOLGEN PHARMA S.L.;Calle Polo Norte Nº 11;28850;Torrejon de Ardoz (Madrid)
27821;DAY ZERO EHF.;Reykjavikurvegur, 62;220;Hafnarfirdi
28356;LABORATORIOS CINFA S.A.;Travesia Roncesvalles, 1;31699;Olloki (Navarra)
7220;GIULIANI S.P.A.;VIA P.PALAGI 2;20129;Milan
7473;PFIZER SPOL. S R.O.;Stroupeznickeho, 3191/17,;15000;Smichov, Prague 5
7776;LFB BIOMEDICAMENTS;3 Avenue Des Tropiques, BP 40305 Les Ulis;F-91958;Les Ulis, Courtaboeuf Cedex
7788;INNOVATA BIOMED LIMITED;1 Mere Way Ruddington;NG11 6JS;Nottingham
8140;QUALIGEN, S.L.;Avda. Barcelona, 69;8970;Sant Joan Despi (Barcelona)
8141;ANPHARM PRZEDSIEBIORSTWO FARMACEUTYCZNE S.A.;Ul. Annopol 6B;03-236;Varsovia
8142;BAUSCH & LOMB GMBH;Brunsbutteler Damm 165 - 173;13581;Berlin
8325;LABORATOIRE HRA PHARMA;15 Rue Beranger;75003;Paris
8400;DAIICHI SANKYO EUROPE GMBH;Zielstattstrasse, 48;81379;Munich
8764;LEO PHARMA A/S;Industriparken, 55;DK-2750;Ballerup
307;B. BRAUN MELSUNGEN AG;Carl-Braun Strasse, 1;D-34212;Melsungen. Hesse
461;BIOTEST PHARMA GMBH;Landsteinerstrasse, 5;D-63303;Dreieich
468;BOEHRINGER INGELHEIM ESPANA S.A.;Pablo Alcover, 33;8017;Barcelona
684;LABORATORIOS CINFA S.A.;Ctra. Olaz-Chipi, 10. Poligono Industrial Areta;31620;Huarte-Navarra
913;EFARMES S.A.;Sardenya, 350.;8025;Barcelona
945;LABORATORIOS ERN S.A.;Peru, 228.;8020;Barcelona
1021;FARMAPROJECTS S.A.;Santa Eulalia 240-242, 2ª planta dcha.;8902;L' Hospitalet de Llobregat (Barcelona)
2074;OTSUKA PHARMACEUTICAL S.A.;Padilla, 268.;8025;Barcelona
2088;PANTOFARMA S.L.;Ronda General Mitre, 151;8022;Barcelona
2374;RETRAIN, S.A.U.;Alfonso XII, 587;8918;Badalona (Barcelona)
2475;ROTTAPHARM LIMITED;DAMASTOWN, INDUSTRIAL PARK;15;Mulhuddart, County Dublin
2495;LABORATORIOS RUBIO S.A.;Industria 29 - Pol. Ind. Comte de Sert.;8755;Castellbisbal (Barcelona)
2599;SEID S.A.;Ctra.Sabadell-Granollers, Km 15.;8185;Lliça de Vall (Barcelona)
2687;SMITH AND NEPHEW, S.A.;Fructuos Gelabert, 2-4;8970;Sant Joan Despi (Barcelona)
2770;SORIA NATURAL S.A.;La Sacea, S/N;42162;Garray-SORIA
2778;SPALY BIOQUIMICA, S.A.;Avda. de la Industria, 30;28108;Alcobendas (Madrid)
3045;LABORATORIOS VILARDELL S.A.;Constitucion, 66-68.;8980;Sant Feliu de Llobregat (Barcelona)
3047;LABORATORIOS VINAS S.A.;Provenza, 386;8025;Barcelona
3102;WYETH FARMA S.A.;Ctra. de Burgos, Km 23.  Desvio Algete, Km. 1;28700;San Sebastián de los Reyes (Madrid)
3689;LABORATORIO BETA S.A.;Serrano Galvache, 56 - Edificio Roble;28033;Madrid
3692;LABORATORIO ICARO S.A.;Serrano Galvache, 56 - Edificio Roble;28033;Madrid
4902;MERCK SANTE;37, Rue Saint Romain. Cedex 08;F-69379;Lyon, Rhone
5341;PHARMA NORD ESPAÑA, S.L.;Dublin, 8. Pol. Cova Solera;8191;Rubí (Barcelona)
5458;ROCHE FARMA S.A.;Eucalipto, 33;28016;Madrid
5547;BINESA 2002 S.L.;Avda. de Europa, 20 B. Parque Empresarial La Moraleja;28108;Alcobendas (Madrid)
5578;USO RACIONAL, S.L.;Ferraz, 10 - 1º Izda.;28008;Madrid
5615;LABORATOIRE CHAUVIN;416, Rue Samuel Morse;F-34961;Montpellier Cedex 2
6070;VP PHARMA BARU S.L.;Valle de Tobalina, 16 Nave 3;28021;Madrid
6130;BEXAL FARMACEUTICA S.A.;Centro Empresarial Osa Mayor. Avda. Osa Mayor, 4 - Area B;28023;Aravaca (Madrid)
6153;JANSSEN-CILAG INTERNATIONAL N.V;Turnhoutseweg, 30;B-2340;Beerse
6173;CANYON PHARMACEUTICALS LIMITED;20-22 Bedford Row;WC1R 4JS;Londres
1184;GERVASI FARMACIA S.L.;Juan XXIII, 15-19;8950;Esplugues de Llobregat (Barcelona)
1240;GUERBET;P. O. Box 57400;F-95943;Roissy Charles De Gaulle Cedex
1473;ITALFARMACO S.A.;San Rafael, 3;28108;Alcobendas (Madrid)
8884;HOSPIRA UK LIMITED;Queensway. Royal Leadmington Spa;CV31 3RW;Warwickshire
29206;ESTEVE PHARMACEUTICALS S.A.;Passeig de la Zona Franca, 109;8038;Barcelona
29320;THERAMEX IRELAND LIMITED;3rd Floor, Kilmore House, Park Lane, Spencer Dock;D01 YE64;Dublin 1
9526;BIAL PORTELA & CA S.A.;À Avenida da Siderurgia Nacional;4745-457;S. Mamede do Coronado - Trofa - Porto
9591;TORA LABORATORIES S.L.;C/Cuatro Amigos, 7. Esc. 2ª 1ºD;28029;Madrid
9698;FERRING PHARMACEUTICALS A/S;Kay Fiskers Plads, 11;2300;Kobenhavn S
9837;LABORATORIOS PEREZ GIMENEZ S.A.;Pol. Ind. Los Mochos. Poligono 8 - Parcela 20. Crta. A-431, Km 19;14720;Almodovar del Rio (Cordoba)
10390;RENACARE NEPHROMED GMBH;Werrastr, 1a;35625;Húttenberg
10392;LABORATORIOS VERIS S.A.;Parque Empresarial Cristalia- Via de los Poblados, 3 Edif. 2, 2ª izda.;28033;Madrid
10629;CENTRO ATLANTICO DEL MEDICAMENTO S.A.;Plaza Sixto Machado, 3;38009;Santa Cruz de Tenerife (S.C. Tenerife)
10821;LABORATORIOS BARCINO S.A.;Provençals, 33;8000;Barcelona
10826;G.L. PHARMA GMBH;Schlossplatz, 1;8502;Lannach. Steiermark
31234;SLOAN PHARMA S.À.R.L.;33, Rue du Puits Romain;8070;Bertrange
31805;ALTAN PHARMACEUTICALS SA;C/Colquide, Nº 6, Portal 2, 1ª planta, Oficina F. Edificio Prisma;28230;Las Rozas (Madrid)
31906;DOSE INNOVA S.L.;C/Sant Marti, 75-97 , Polígono Industrial Martorelles;8107;Martorelles (Barcelona)
12972;CURAXYS S.L.;Parque Tecnologico TecnoBahia S/N. Carretera Sanlucar de Barrameda Km 6.2;11500;Puerto de Santa Maria (Cadiz)
13150;NARODOWE CENTRUM BADAN JADROWYCH;ul. Andrzeja Soltana 7;05-400;Otwock
13167;ABDI FARMA UNIPESSOAL LDA.;Quinta da Fonte, Rua dos Malhões, Edificio D. Pedro I;2770-071;Paço de Arcos
13227;BIOFRONTERA BIOSCIENCE GMBH;Hemmelrather Weg, 201;51377;Leverkusen
13469;ARISTO PHARMA IBERIA S.L.;c/ Solana, 26;28850;Torrejon de Ardoz
13592;VEMEDIA PHARMA HISPANIA S.A.;Calle Aragon, 182 5ª planta;8011;Barcelona
13646;GLAXO WELLCOME UK LIMITED;Berkeley Avenue;UB6 0NN;Greenford, Middlesex
14173;INNOVIS LABORATORIOS S.L.;Rua Do Gandaron, Nº 7, Luci;15883;Teo (A Coruña)
14257;PHARMASWISS CESKA REPUBLIKA S.R.O.;Jankovcova 1569/2c;170 00;Praga 7
14412;MIP PHARMA GMBH;Kirkeler Str. 41. Niederwuerzbach;66440;Blieskastel
14799;CONSILIENT HEALTH LIMITED;5th Floor, Beaux Lane House Mercer Street Lower;Dublin 2;Dublin
24118;MCM VACCINE B.V.;Robert Boyleweg 4;2333CG;Leiden
33758;UPJOHN EESV;Rivium Westlaan 142;2909 LD;Capelle aan den IJssel
33895;WAVERLEY PHARMA EUROPE LIMITED;Office 234, Alexandra House, The Sweepstakes;D04 C7H2;Dublin 4
33945;LABORATORIOS RODIO S.L.;C/Marques de Urquijo, 11 - 1ºB;28008;Madrid
16612;ADAMED LABORATORIOS S.L.U.;C/de las Rosas de Aravaca, 31 2 planta;28023;Aravaca (Madrid)
37226;ADALVO COMPETENCE CENTER S.R.L.;Bulevardul Pallady Theodor Nº 47, Biroul 1 Scara B Et. Sectorul 3;32258;Bucharest
38052;AOP ORPHAN PHARMACEUTICALS GMBH;Leopol-Ungar-Platz 2, Doebling;1190;Vienna
3845;LABORATORIOS Q PHARMA S.L.;Portugal, 27 - Entlo. C;3003;Alicante
4083;IBERICA DE HOMEOPATIA S.L.;JUAN JOSE LORENTE, 13-15;50005;ZARAGOZA
4334;BIOPROJET FERRER;Gran Via Carlos III, 94;8028;BARCELONA
20852;A. MENARINI LATIN AMERICA S.L.;C/Alfons XII, 587;8918;Badalona (Barcelona)
21146;CASEN RECORDATI S.L.;Via de las Dos Castillas, 33 - Edificio Atica 7, Planta 3;28224;Pozuelo de Alarcon (Madrid)
32157;FLEER ESPAÑOLA S.L.;Rambla Catalunya nº 53 atico;8007;Barcelona
32417;LABORATORIOS BLUEPHARMA, S.L.;Pl. Gal-la Placidia 8;8006;Barcelona
32558;TAKEDA MANUFACTURING AUSTRIA AG;Industriestrasse 67;1221;Viena
32618;LABORATORIOS ALCALA FARMA S.L.;Carretera M-300;28802;Alcala de Henares (Madrid)
32623;JOHNSON AND JOHNSON HELLAS CONSUMER A.E.;Epidavrou 4;151 25;Maroussi
32741;TESARO BIO SPAIN S.L.U.;C/Severo Ochoa, 2 (P.T.M.);28760;Tres Cantos (Madrid)
32858;CELLTRION HEALTHCARE HUNGARY KFT.;Vaci út 1-3, WestEnd Office Building B torony;1062;Budapest
41385;MEDA PHARMA;Tour Trinity;92400;1 B Place De La Defense - Courbevoie
41445;BIOCRYST IRELAND LIMITED;Block 4, Harcourt Centre, Harcourt Road;D02 HW77;Dublin 2
41972;EUROMED PHARMA SPAIN S.L.;Calle D'eduard Maristany 430-432;8918;Badalona (Barcelona)
41979;AVANZIA PHARMACEUTICAL SPAIN S.L.;Calle Valle de Alcudia 1-3. Planta 2. Oficina 6;28232;Las Rozas (Madrid)
42120;LABORATORIO BETA S.A.;Calle Del Puerto De Somport 21-23, Poligono Industrial Carretera De Burgos;28050;Madrid
8478;ALBORAN FARMA, S.L.;Poligono Sector 20 C/Carbón. Parque Empresarial Jarquil, Edificio 1 - oficina 29;4009;Almería (Almería)
8756;ABAMED PHARMA S.L.;Pasaje Can Politic, 17 - 3ª;8907;Hospitalet de Llobregat (Barcelona)
8901;TAD PHARMA GMBH;Heinz Lohmann strasse, 5;D-27472;Groden Cuxhaven
29467;SERVIER AUSTRIA GMBH;Mariahilferstrabe 20/7;1070;Wien
29527;ALLENDA PHARMA S.A.;Calle Segundo Mata, 1;28224;Pozuelo de Alarcon (Madrid)
29581;SANOFI-AVENTIS IRELAND LIMITED;Riversalk 18, Citywest Business Campus;24;Dublin, Co.Dublin
29826;DARI PHARMA S.L.;Gran Via Carles III, nº 98, piso 10;8028;Barcelona
29937;LABORATORIOS TILLOMED SPAIN S.L.;Cardenal Marcelo Spinola 8, planta 1era, puerta F;28016;MADRID
29995;BAYER PLC;400 South Oak Way;RG2 6AD;Reading, Berkshire
30096;JOHNSON & JOHNSON LDA.;Lagoas Park 9;2740-262;Porto Salvo, Lisboa
30149;ALIMERA SCIENCES EUROPE LIMITED;77 Sir John Rogerson's Quay;D02 VK60;Dublin 2
30592;AENOVA IP GMBH;Temmlerstrasse 2;35039;Marburg
68366;ANOTACIONES FARMACEUTICAS S.L.;Calle D'amposta 14-18 Planta 2 Puerta 2b;8174;Sant Cugat Del Valles, Barcelona
4686;JANSSEN-CILAG;1, Rue Camille Desmoulins, TSA 91003;F-92787;Issy Les Moulineaux
4817;SMITHKLINE BEECHAM FARMA S.A.;Severo Ochoa, 2;28760;Tres Cantos (Madrid)
4840;LACER S.A.;Boters, 5. Parc Tecnologic del Valles.;8290;Cerdanyola del Valles (Barcelona)
4848;ELI LILLY NEDERLAND B.V.;Grootslag 1-5;NL-3991;RA Houten
5085;LABORATORIO FARMACEUTICO S.I.T. - SPECIALITA' IGIENICO TERAPEUTICHE S.R.L.;Via Camillo Benso Conte Di Cavour 70;I-27035;Mede (Pavia)
5187;GINELADIUS S.L.;Rufino Gonzalez, 50;28037;Madrid
5722;PHARMA MAR S.A.;Avda. de los Reyes, 1. P.I. La Mina Norte;28770;Colmenar Viejo (Madrid)
6178;LABORATORIOS RANBAXY, S.L.;Passeig de Gracia, 9;8007;Barcelona
6220;LABORATORIO STADA S.L.;Frederic Mompou, 5;8960;Sant Just Desvern (Barcelona)
6585;BOEHRINGER INGELHEIM S.A.;Prat de la Riba, 50;8174;Sant Cugat del Valles (Barcelona)
6955;DEMO S.A. PHARMACEUTICAL INDUSTRY;21st Km of the National Road Athens-Lamia;14568;Atenas
7735;LABORATORIO GENERFARMA S.L.;Isaac Peral 6 - Parque Tecnológico;46980;Paterna (Valencia)
7742;RECKITT BENCKISER HEALTHCARE S.A.;Mataro, 28;8403;Granollers (Barcelona)
7882;GP PHARM S.A.;Poligono Industrial Els Vinyets-Els Fogars Sector 2. Carretera comarcal C244, Km, 22;8777;Sant Quinti de Mediona (Barcelona)
8109;PHARMACIA GRUPO PFIZER, S.L.;Avda. de Europa, 20-b. Parque Empresarial La Moraleja;28108;Alcobendas (Madrid)
8256;DEFIANTE FARMACEUTICA S.A.;Rua dos Ferreiros, 250;9000 082;Funchal
8306;LABORATORIOS LLORENS S.L.;Ciudad de Balaguer, 7-11;8022;Barcelona
8480;LABORATORIOS DOMAC S.L.;Avda. Barcelona, 69;8970;San Joan Despí (Barcelona)
8550;STADA GENERICOS S.L.;Frederic Mompou, 5;8960;Sant Just Desvern (Barcelona)
8768;NARVAL PHARMA, S.A.;Dr. Esquerdo, 154 - 1ºD;28007;Madrid
13413;BRILL PHARMA S.L.;C/ Mandri, 66 Escalera A, despacho 2;8022;Barcelona
13531;EVER NEURO PHARMA GMBH;Oberburgan, 3;4866;Sankt Gilgen. Unterach am Attersee. Salzburg
13809;PRODUCTS AND TECHNOLOGY S.L.;Industria, 29. Pol. Industrial Comte de Sert;8755;Castellbisbal (Barcelona)
14325;TRAVEL PHARMA COMPANY 28 S.L.;C/Marcelino González, nº 12 - bajo;33209;Gijón (Asturias)
23613;BAYER UAB;Sporto 18;LT-09238;Vilnius
23615;SANDOZ FARMACEUTICA S.A.;Centro Empresarial Parque Norte Edificio Roble, C/Serrano Galvache, 56;28033;Madrid
23666;ANDROMACO PHARMA S.L.;C/Doctor Zamenhof, 36;28027;Madrid
23742;AJ VACCINES A/S;Artillerivej, 5;DK-2300;Copenhague S
23745;GRUPO GASMEDI S.L.U.;C/ Orense 34, 3º planta;28020;MADRID
23771;ALLIANCE PHARMACEUTICALS SPAIN S.L.;Regus Business Center, Torre de Cristal, Paseo de la Castellana 259 C, planta 18, Cuatro Torres Busines Area;28046;Madrid
1641;LEO LABORATORIES LIMITED;285 Cashel Road;Desconocid;Dublin
1695;LABORATORIOS FARMACEUTICOS LOGOGEN S.A.;San Rafael, 3;28108;Alcobendas (Madrid)
1759;MARTINEZ LLENAS S.A.;Afueras del Barrio de Sta. Ines s/n.;8430;La Roca del Valles (Barcelona)
1839;MERZ PHARMACEUTICALS GMBH;Eckenheimer Landstrabe 100-104, Nordend-West;D-60318;Frankfurt/Main
1982;NUCLEAR IBERICA, S.A.;Hierro, 9;28045;Madrid
14862;GLAXO GROUP LIMITED;980 Great West Road;TW8 9GS;Brentford, Middlesex
15233;NEOVII BIOTECH GMBH;Am Haag, 6-7;D-82166;Gräfelfing
16109;AUROVITAS SPAIN, S.A.U.;Avda. de Burgos, 16-D, 5ª planta;28036;Madrid
16299;CSL BEHRING S.A.;Avenida Diagonal, 601, 7º C;8028;Barcelona
16557;ENDO VENTURES UNLIMITED COMPANY;First Floor Minerva House Simmons Court Road;D04 H9P8;Ballsbridge, Dublin
16673;BRADEX S.A.;27 Asklipiou Str.;14568;Krioneri, Athens
9031;HOSPIRA PRODUCTOS FARMACEUTICOS Y HOSPITALARIOS S.L.;Francisca Delgado, 11, 2ª planta;28100;Alcobendas (Madrid)
9037;LABORATOIRES GENOPHARM;2 rue Niels Bohr. Bat 4b;F-77400;Saint Thibault des Vignes
9126;B.BRAUN AVITUM AG;Schwarzenberger Weg, 73-79;34212;Melsungen
9376;LABORATORIOS AUROBINDO S.L.U.;Hermosilla, 11 - 4ºA;28001;Madrid
9465;SIEMENS HEALTHCARE LIMITED;Faraday House. Sir William Siemens Square;GU16 8QD;Frimley. Camberley. Surrey
9770;POLICHEM, S.A.;50, Val Fleuri;L-1526;Luxembourg
9773;MESSER IBERICA DE GASES, S.A.U.;calle de  Tarragona-Salou Km 3,8;43480;Vilaseca (Tarragona)
9966;VEDIM SP. Z O.O.;Ul .Krucakowskiego, 8;00-380;Varsovia
10136;LABORATORIOS HEEL ESPANA SAU;Madroño s/n. Pol. Ind. La Mina;28770;Colmenar Viejo (Madrid)
10255;LABORATORIOS GEBRO PHARMA S.A.;Avenida Tibidabo, 29;8022;Barcelona
10485;ITF MEDILAB FARMA S.A.;C/ San Rafael, 3, Pol. Ind. Alcobendas;28108;Alcobendas (Madrid)
10680;GEDEON RICHTER POLSKA SP. Z O.O.;5 Ks. J. Poniatowskiego Street;05-825;Grodzisk Mazowiecki
6956;BIOCODEX;7 Avenue Gallieni;94250;Val De Marne. Gentilly
7843;PFIZER HOLDING FRANCE;Avenue Docteur Lannelongue 23-25;F-75014;Paris
7853;URIACH AQUILEA OTC, S.L.;Avenida Cami Real 51-57. Pol. Ind. Riera de Caldes;8184;Palau-solita i Plegamans (Barcelona)
7948;PHARMAGENUS S.A.;Avda. Cami Real, 51-57;8184;Palau-solita i Plegamans (Barcelona)
7980;BAXTER S.L.;Polígono Industrial Sector 14. Pouet de Camilo, 2;46394;Ribarroja del Turia (Valencia)
8003;ACYGEN, S.L.;Zamora, 17;28830;San Fernando Henares (Madrid)
8093;RADIOPHARMACY LABORATORIUM KFT.;Fodor u. 104;H-1224;Budapest
8364;IMMUNOMEDICS GMBH;Otto Röhm Strasse, 69;D-64293;Darmstadt
8385;EGIS PHARMACEUTICALS PLC.;Kereszturi Ut 30-38;H-1106;Budapest
8405;BRAINPHARMA S.L.;Avenida Diagonal, 549;8029;Barcelona
71295;JANSSEN-CILAG;167 Quai De La Bataille De Stalingrad;92130;Issy Les Moulineaux
88112;LABORATORIOS LAREQ PHARMA S.L.;Caléndula 93, Miniparc III, Edificio G, 2ª Planta,;28109;El Soto de la Moraleja, Alcobendas (Madrid)
88229;VEGAL FARMACEUTICA S.L.;Via de las Dos Castillas 9C Portal 2, 3º;28224;Pozuelo de Alarcón (Madrid)
28478;WARNER CHILCOTT ITALY S.R.L.;Via dei Pratoni 16;50018;Scandicci, Firenze
28525;LINDE MEDICA, S.L.U.;Camino de Liria S/N, Apartado de Correos 25;46530;Puzol (Valencia)
28538;MEDA PHARMA;40-44 Rue Washington;75008;Paris
28642;NOVARTIS EUROPHARM LIMITED;Vista Building, Elm Park, Merrior Road;D04 A9N6;Dublin 4
28735;JUBILANT PHARMACEUTICALS;Guldensporenpark 22;9820;Merelbeke, Oost-Vlaanderen
28969;CURIUM PHARMA SPAIN S.A.;Avda. Dr. Severo Ochoa, 29 - 3º 2;28100;Alcobendas
37570;DISTA S.A.;Avenida de la Industria, 30;28108;Alcobendas (Madrid)
37621;AMARIN PHARMACEUTICALS IRELAND LIMITED;88 Harcourt Street;D02 DK18;Dublin 2, Co. Dublin
37670;ORCHARD THERAPEUTICS (NETHERLANDS) B.V.;Prins Bernhardplein 200;1097 JB;Amsterdam, Netherlands
37722;ORPHELIA PHARMA;85 boulevard Saint-Michel;75 005;París
37847;PHARMEX PHARMA S.L.U.;Calle Anabel Segura, 16, 1ª derecha;28108;Alcobendas
37901;PHARMA BAVARIA INTERNACIONAL (PBI) PORTUGAL UNIPESSOAL LDA.;Viela da Beloura, No. 6, loja 19;2710-693;Sintra Parish, Lisbon
38090;VIATRIS HEALTHCARE LIMITED;Damastown Industrial Park;15;Dublin
20944;FRESENIUS MEDICAL CARE ESPANA S.A.;C/Ronda de Poniente, 8 planta baja, Parque Empresarial Euronova;28760;Tres Cantos (Madrid)
20957;AGUETTANT IBERICA S.L.;c/ Baldini Reixac, 4-8, Torre I, 4º;8028;Barcelona
32206;SHIONOGI S.L.U.;C/ Serrano 45, Planta 3;28001;Madrid
32215;EISAI FARMACÉUTICA S.A.;Parque Empresarial Cristalia. Via de los Poblados 3, Edf. 7/8 4ª planta;28033;Madrid
32570;LANTHEUS EU LIMITED;Rocktwist House Block 1, Western Business Park;V14 FW97;Shannon, Co. Clare
32595;AVENTIS PHARMA LIMITED;410 Thames Valley Park Drive;RG6 1PT;Reading, Berkshire
33444;TAKEDA FARMACEUTICA ESPANA S.A.;Paseo de la Castellana 95, planta 22, Edificio Torre Europa;28046;Madrid
41086;ABBVIE DEUTSCHLAND GMBH & CO. KG;Knollstrasse, 50;67061;Ludwigshafen Am Rhein
41089;HORUS PHARMA IBERICA S.L.;Gran Via Carlos III, Nº 98, 6ª pl;8028;Barcelona
41206;ETHYX PHARMACEUTICALS;19 Rue Duquesne;69006;Lyon
41273;NOVARTIS FARMA S.P.A.;Viale Luigi Sturzo 43;20154;Milan (MI)
41334;OPELLA HEALTHCARE SPAIN S.L.;Torre Meridiana, C/ Rosselló i Porcel, 21;8016;Barcelona
41367;ADVANZ PHARMA LIMITED;Unit 17, Northwood House, Northwood Crescent, Dublin 9;D09 V504;Northwood, Co. Dublin
41519;MOLNLYCKE HEALTH CARE S.L.;Calle Quintanavides 17, Poligono Industrial Carretera De Burgos;28050;Madrid
23783;LABORATOIRES BAILLEUL S.A.;10-12, Avenue Pasteur;L-2310;Luxemburgo
24024;GEN.ORPH S.A.S.;185 Bureaux de la Colline;92213;Saint-Cloud Cedex
24121;BAYER PHARMA AG;Max-Dohrn-Strasse 8;10589;Berlin
19717;ACTELION REGISTRATION LIMITED;Chiswick Tower, 13th floor, 389 Chiswick High Road;W4 4AL;London
20269;LABORATOIRES DOLIAGE DEVELOPPEMENT;93, rue Jean Jaures;92800;Puteaux
20276;OCTAPHARMA AB;Lars Forssells gata 23;SE-112 75;Stockolm
20471;HOSPIRA INVICTA S.A.;Avda. de Europa 20-B - Parque Empresarial La Moraleja;28108;Alcobendas (Madrid)
20700;BIOMARIN INTERNATIONAL LIMITED;Shanbally Ringaskiddy;P43 R298;County Cork
27712;UXA FARMA S.A.;Avda. San Francisco Javier, 24;41018;Sevilla
27806;PROCARE HEALTH IBERIA S.L.;Avda. Miguel Hernandez, 21, Bajo;46450;Benifaio (Valencia)
28033;FRESENIUS MEDICAL CARE NEPHROLOGICA DEUTSCHLAND GMBH;Else-Kröner-Strasse 1;61352;Bad Homburg
28087;BAYER AG;;51368;Leverkusen
28158;URIACH CONSUMER HEALTHCARE S.L.;Avenida Cami Real 51-57. Pol. Ind. Riera de Caldes;8184;Palau-solita i Plegamans (Barcelona)
11214;ABELLO LINDE, S.A.;Camino de Liria, s/n;46530;Puçol (Valencia)
11310;PHARMINICIO, S.L.U.;Pso. De la Habana, 9-11;28036;Madrid
11482;TORA LABORATORIES S.L.;C/ Ferraz 80, 5;28008;Madrid
11524;JANSSEN-CILAG LIMITED;50-100 Holmers Fram Way, High Wycombe;HP 12 4 EG;Buckinghamshire
11528;GRINDEKS AS;Krustpils iela 53;LV-1057;Riga
11587;SHIRE PHARMACEUTICALS IRELAND LIMITED;5 Riverwalk, Citywest business Campus, Dublin 24;-;Dublin
11727;SANOFI AVENTIS S.A.;C/ Delco 5-7, Poligono Ind. Ciudad del Automovil;28914;Leganes, Madrid
11899;MCM PHARMA GMBH;Bergstr, 11;D-20095;Hamburgo
12189;GAMBRO LUNDIA AB;Magistratsvagen 16;S-226 43;Lund
12299;ARISTO PHARMA GMBH;Wallenroder Strasse 8-10;13435;Berlin
12500;CROMA-PHARMA GMBH;Industriezeile 6;A-2100;Leobendorf, Niederoesterreich
12564;LABORATORIOS COMBIX S.L.U.;C/ Badajoz 2, Edificio 2;28223;Pozuelo de Alarcon (Madrid)
12599;MEDTRONIC BIOPHARMA B.V.;Earl Bakkenstraat 10;6422 PJ;Heerlen
12647;ARROW APS;Sankt Peders Stræde 2, 1;4000;Roskilde
12688;AGFA HEALTHCARE IMAGING AGENTS GMBH;Am Coloneum 4;50829;Köln. Cologne. North Rhine-Westphalia
24978;AMGEN TECHNOLOGY (IRELAND) UNLIMITED COMPANY;Pottery Road, Dun Laoghaire, Co;A96 F2A8;Dublin
25007;TESARO UK LIMITED;55 Baker Street;W1U 7EU;London
9965;BAYER HELLAS A.E.;18-20 Sorou Str.;GR-15125;Maroussi Atenas
10150;ETHYPHARM;194 Bureaux de la Colline, Batiment D;92213;Saint-Cloud Cedex
10222;BLUEFISH PHARMA S.L.U.;Ribera del Loira, 46 - Campo de las Naciones.;28042;Madrid
10473;CRUCELL SPAIN S.A.;Ctra. Nacional I, km 20,900;28700;San Sebastián de los Reyes (Madrid)
38834;HAMELN PHARMA GMBH;Inselstrasse 1, Innenstadt;31787;Hameln
39341;ANGELINI PHARMA ESPANA S.L.;Edificio Australia, Calle Antonio Machado 78-80, 3ª planta, Módulo A-;8840;Viladecans (Barcelona)
39533;FERRING PHARMACEUTICALS A/S;Amager Strandvej 405 , Kastrup;2770;Hovedstaden
39556;BEATRIZ LOPEZ PASCUAL;C/ Las Artes, 13, 5ºD;33402;Avilés (Asturias)
51731;BIOJAM ESPAÑA S.L.;AVDA DE LAS AGUILAS NUM 2 Bloque B Planta 5 Pta. 6;28044;Madrid
67131;SEJMET PHARMACEUTICALS S.L.;Avenida Baja Navarra 1, 4 E;31002;Pamplona (Navarra)
67164;NORGINE DE ESPANA S.L.U.;Paseo De La Castellana 91 Planta 2;28046;Madrid
67204;CNX THERAPEUTICS IRELAND LIMITED;5th Floor, Rear Connaught House, 1 Burlington Road;D04 C5Y6;Dublin 4
28885;ALFASIGMA S.P.A.;Via Ragazzi Del 99 5;40133;Bologna
29016;LOGSA ENDOMEDICAL, S.L.;C/Escritora Martin Gaite, 2, local 2;29196;MALAGA
29074;MASTER PHARMA S.R.L.;Via Giacomo Chiesi 1;43122;Oarma
37089;PORTON BIOPHARMA LIMITED;Lee View House, 13 South Terrace;T12 T0CT;Cork
37409;AFLOFARM SPAIN, S.L.U;Avd. Diagonal, 327 4º 2ª B2;8009;BARCELONA
37610;PICKING FARMA S.A.;Calle Diesel S/N;8150;Parets del Valles (Barcelona)
37947;BAUSCH + LOMB IRELAND LIMITED;3013 Lake Drive - Citywest Business Campus;D24 PPT3;Dublin 24
38109;VIATRIS HEALTHCARE S.L.;Calle General Aranaz, 86,  3ª planta;28027;Madrid
38124;MEDOCHEMIE IBERIA S.A. SUCURSAL EN ESPANA;Avenida De Las Águilas No 2 B Planta 5 Office 6;28044;Madrid
38161;ACORDA THERAPEUTICS IRELAND LIMITED;10 Earlsfort Terrace (Dublin 2);D02 T380;Co. Dublin
4405;URQUIMA S.A.;Avda. Cami Reial, 51-57, Poligon Ind. Riera de Caldes;8184;Palau-solita i Plegamans (Barcelona)
32379;MEIJI PHARMA SPAIN S.A.;Avda. de Madrid, 94;28802;Alcala de Henares
